0.028646,2.2551e-17
0.029137,0.0034819
0.03053,0.0068191
0.03291,0.010191
0.036284,0.013532
0.040577,0.016771
0.045883,0.020086
0.052049,0.023314
0.059255,0.02655
0.067433,0.029708
0.076517,0.032783
0.086523,0.035857
0.097555,0.038842
0.10946,0.041719
0.12234,0.044573
0.13605,0.047202
0.15077,0.049595
0.16635,0.051917
0.18279,0.053965
0.20003,0.055816
0.21816,0.05736
0.23702,0.058676
0.25661,0.059755
0.27694,0.060485
0.29791,0.060957
0.31953,0.061167
0.3417,0.06111
0.36432,0.060683
0.38749,0.060091
0.411,0.059236
0.43485,0.058121
0.45902,0.056856
0.4833,0.055345
0.50779,0.053699
0.53227,0.051824
0.55682,0.049933
0.58123,0.047829
0.60549,0.045724
0.62958,0.043523
0.65328,0.041233
0.67669,0.038958
0.69969,0.036702
0.72217,0.034368
0.74413,0.032057
0.76544,0.02987
0.78611,0.027606
0.80613,0.025365
0.82529,0.023243
0.8437,0.021139
0.86126,0.019148
0.87795,0.017171
0.8936,0.015302
0.90839,0.013539
0.92214,0.011879
0.93496,0.010223
0.94664,0.0087639
0.95729,0.007403
0.96692,0.0061395
0.97544,0.0050702
0.98276,0.0040975
0.98908,0.0032213
0.9942,0.0025393
0.99824,0.0019542
1.0011,0.0015639
1.0028,0.0012709
1.0033,0.001271
1.0033,-0.001271
1.0028,-0.0012709
1.0011,-0.0015639
0.99824,-0.0019542
0.9942,-0.0025393
0.98908,-0.0032213
0.98276,-0.0040975
0.97544,-0.0050702
0.96692,-0.0061395
0.95729,-0.007403
0.94664,-0.0087639
0.93496,-0.010223
0.92214,-0.011879
0.90839,-0.013539
0.8936,-0.015302
0.87795,-0.017171
0.86126,-0.019148
0.8437,-0.021139
0.82529,-0.023243
0.80613,-0.025365
0.78611,-0.027606
0.76544,-0.02987
0.74413,-0.032057
0.72217,-0.034368
0.69969,-0.036702
0.67669,-0.038958
0.65328,-0.041233
0.62958,-0.043523
0.60549,-0.045724
0.58123,-0.047829
0.55682,-0.049933
0.53227,-0.051824
0.50779,-0.053699
0.4833,-0.055345
0.45902,-0.056856
0.43485,-0.058121
0.411,-0.059236
0.38749,-0.060091
0.36432,-0.060683
0.3417,-0.06111
0.31953,-0.061167
0.29791,-0.060957
0.27694,-0.060485
0.25661,-0.059755
0.23702,-0.058676
0.21816,-0.05736
0.20003,-0.055816
0.18279,-0.053965
0.16635,-0.051917
0.15077,-0.049595
0.13605,-0.047202
0.12234,-0.044573
0.10946,-0.041719
0.097555,-0.038842
0.086523,-0.035857
0.076517,-0.032783
0.067433,-0.029708
0.059255,-0.02655
0.052049,-0.023314
0.045883,-0.020086
0.040577,-0.016771
0.036284,-0.013532
0.03291,-0.010191
0.03053,-0.0068191
0.029137,-0.0034819
0.028646,2.2551e-17
